Fecha Cotización;Apertura;Máximo;Mínimo;Cierre;Cierre ajustado;Volumen Monto;Volumen Nominal
31/1/2023;164,57;174,29;162,79;172,81;172,81;1962084,74;11354
30/1/2023;178,05;179,78;167,59;168,09;168,09;10796588,79;64231
27/1/2023;162,43;180,67;161,19;179,03;179,03;7867294,32;43944
26/1/2023;159,97;161,41;154,78;159;159;6313572;39708
25/1/2023;141,91;146,4;138,08;144,52;144,52;8123035,64;56207
24/1/2023;143;146,5;141,1;143,14;143,14;2120905,38;14817
23/1/2023;135,87;145,35;134,27;142,4;142,4;1444790,4;10146
20/1/2023;128,68;132,99;127,35;132,89;132,89;6479716,4;48760
19/1/2023;127,26;129,99;124,31;127,62;127,62;6497517,06;50913
18/1/2023;136,56;136,68;127,01;128,12;128,12;4612960,6;36005
17/1/2023;125,7;131,44;125,02;131,4;131,4;6261867;47655
13/1/2023;116,55;122,35;115,6;122,14;122,14;957821,88;7842
12/1/2023;122,56;124,13;117,01;122,84;122,84;1595200,24;12986
11/1/2023;122,09;125,93;120,52;122,19;122,19;1097754,96;8984
10/1/2023;121,07;122,75;114,94;118,07;118,07;6695041,28;56704
9/1/2023;118,96;123,51;117,14;120,25;120,25;665944,5;5538
6/1/2023;103;114,37;101,84;113,28;113,28;1532724,03;13531
5/1/2023;110,51;111,75;107,18;110,49;110,49;2508343,98;22702
4/1/2023;109,11;114,58;107,52;112,79;112,79;6771009,28;60032
3/1/2023;118,47;118,79;104,65;107,92;107,92;1633261,28;15134
30/12/2022;119,95;124,46;119,75;122,43;122,43;5012406,63;40941
29/12/2022;120,39;123,57;117,5;121,29;121,29;7458243,39;61491
28/12/2022;110,35;116,24;108,25;110,78;110,78;6728444,86;60737
27/12/2022;117,5;119,64;110,56;111,21;111,21;4941060,3;44430
23/12/2022;126,37;128,6;121,04;123,34;123,34;5058708,36;41016
22/12/2022;136;136,63;122,26;124,92;124,92;4875252,84;39027
21/12/2022;139,34;141,25;135,91;138,33;138,33;5887324,8;42560
20/12/2022;146,05;148,46;139,57;139,67;139,67;5120022,86;36658
19/12/2022;154;155,24;145,82;150,03;150,03;1543808,7;10290
16/12/2022;159,64;160,95;150,04;150,91;150,91;5973621,44;39584
15/12/2022;153,44;160,89;153,28;157,51;157,51;2363122,53;15003
14/12/2022;159,25;161,6;155,31;156,55;156,55;4441793,15;28373
13/12/2022;174,87;175,05;156,92;161,71;161,71;3919526,98;24238
12/12/2022;176,1;177,37;167,73;167,83;167,83;1415310,39;8433
9/12/2022;173,84;182,5;173,37;179,88;179,88;10443832,8;58060
8/12/2022;172,2;175,2;169,08;173,75;173,75;9001640;51808
7/12/2022;175,03;179,35;172,22;173,12;173,12;560389,44;3237
6/12/2022;181,22;183,63;175,35;179,46;179,46;267395,4;1490
5/12/2022;189,44;191,26;180,84;181,34;181,34;10984307,82;60573
2/12/2022;191,78;196,24;191,11;194,1;194,1;458658,3;2363
1/12/2022;197,08;198,89;191,79;194,21;194,21;8144196,35;41935
30/11/2022;182,43;190,99;180,66;190,11;190,11;6136370,58;32278
29/11/2022;184,99;186,38;178,76;180,25;180,25;3308488,75;18355
28/11/2022;179,96;188,49;179;183,26;183,26;11096576,26;60551
25/11/2022;185,06;185,2;180,63;182,79;182,79;4187718,9;22910
23/11/2022;173,57;183,6;172,5;183,12;183,12;9192440,88;50199
22/11/2022;168,63;170,88;166,19;169,6;169,6;7008550,4;41324
21/11/2022;175,85;176,74;167,55;167,84;167,84;2907995,84;17326
18/11/2022;185,05;185,19;176,55;180,06;180,06;10792796,4;59940
17/11/2022;183,96;186,13;180,9;181,35;181,35;4272061,95;23557
16/11/2022;191,51;192,5;185,66;186,04;186,04;3655872,04;19651
15/11/2022;195,88;200,8;192,08;194,06;194,06;4393712,46;22641
14/11/2022;192,77;195,71;186,37;191,66;191,66;614461,96;3206
11/11/2022;186;196,52;182,6;194,85;194,85;1689544,35;8671
10/11/2022;189,9;191;180,03;188,49;188,49;2272375,16;12056
9/11/2022;190,78;195,88;178,05;179,96;179,96;1442199,44;8014
8/11/2022;194,02;195,2;186,75;191,93;191,93;11257846,08;58656
7/11/2022;208,65;208,8;196,66;198,37;198,37;7220271,26;36398
4/11/2022;222,6;223,8;203,09;207,44;207,44;725832,56;3499
3/11/2022;211,36;221,13;210,14;215,39;215,39;9978803,31;46329
2/11/2022;226,04;227,82;214,91;214,94;214,94;8638438,6;40190
1/11/2022;234,05;237,31;227,29;227,86;227,86;868374,46;3811
31/10/2022;226,19;229,84;221,94;227,56;227,56;4922122,8;21630
28/10/2022;225,4;228,85;216,38;228,42;228,42;2614495,32;11446
27/10/2022;229,77;233,8;222,85;224,91;224,91;5022240,3;22330
26/10/2022;219,4;230,51;218,25;224,63;224,63;12338925,9;54930
25/10/2022;210,1;224,32;210;222,46;222,46;117458,88;528
24/10/2022;205,82;213,5;198,6;211,33;211,33;13438686,03;63591
21/10/2022;206,42;214,64;203,83;214,52;214,52;9496156,84;44267
20/10/2022;208,28;215,54;202;207,35;207,35;1107456,35;5341
19/10/2022;219,8;222,9;217,83;222,21;222,21;1030832,19;4639
18/10/2022;229,5;229,82;217,26;220,15;220,15;3269887,95;14853
17/10/2022;210,04;221,85;209,49;219,39;219,39;2544485,22;11598
14/10/2022;224,01;226,26;204,17;204,92;204,92;7816878,32;38146
13/10/2022;208,3;222,98;206,24;221,79;221,79;9153051,51;41269
12/10/2022;215,33;219,29;211,6;217,25;217,25;911798,25;4197
11/10/2022;220,95;225,68;215;216,43;216,43;9571616,75;44225
10/10/2022;223,93;226,99;218,39;222,98;222,98;9879797,84;44308
7/10/2022;233,94;234,53;222,02;223,31;223,31;1512701,94;6774
6/10/2022;239,44;244,5;235,35;238,04;238,04;12029589,44;50536
5/10/2022;245,01;246,59;233,28;240,49;240,49;11510091,89;47861
4/10/2022;250,52;257,34;242,04;249,57;249,57;5377983,93;21549
3/10/2022;254,5;255,16;241,01;242,25;242,25;210030,75;867
30/9/2022;266,15;275,5;262,48;265,15;265,15;4387437,05;16547
29/9/2022;282,76;283,65;265,79;268,02;268,02;16816914,9;62745
28/9/2022;283,08;289;277,58;288;288;3485952;12104
27/9/2022;283,84;288,67;277,56;282,99;282,99;14955172,53;52847
26/9/2022;271,83;284,09;270,34;275,89;275,89;12022734,42;43578
23/9/2022;283,09;284,46;272,85;275,4;275,4;1092511,8;3967
22/9/2022;299,86;301,24;285,87;288,55;288,55;12373312,55;42881
21/9/2022;308,29;313,76;300,66;300,79;300,79;11308801,63;37597
20/9/2022;306,91;313,33;305,62;308,66;308,66;7256287,94;23509
19/9/2022;300,09;309,84;297,8;309,12;309,12;8323365,12;26926
16/9/2022;299,61;303,73;295,64;303,33;303,33;5782986,45;19065
15/9/2022;301,83;309,13;300,79;303,71;303,71;5522055,22;18182
14/9/2022;292,24;306;291,7;302,8;302,8;9422833,2;31119
13/9/2022;292,9;297,39;290,5;292,03;292,03;13793160,96;47232
12/9/2022;300,72;305,48;300,4;304,51;304,51;9968134,85;32735
9/9/2022;291,67;299,84;291,25;299,72;299,72;5564301,8;18565
8/9/2022;281,3;289,49;279,77;289,37;289,37;5759909,85;19905
7/9/2022;273,1;283,84;272,3;283,79;283,79;10830561,56;38164
6/9/2022;272,68;275,98;265,74;274,67;274,67;7969824,72;29016
2/9/2022;281,07;282,35;269,1;270,2;270,2;14050,4;52
1/9/2022;272,58;277,54;266,15;277,36;277,36;15378225,2;55445
31/8/2022;280,62;281,25;271,82;275,67;275,67;12664279,8;45940
30/8/2022;287,87;288,48;272,69;277,71;277,71;1209982,47;4357
29/8/2022;282,83;287,74;280,75;284,68;284,68;14367230,24;50468
26/8/2022;297,43;301,93;287,5;288,08;288,08;9881144;34300
25/8/2022;302,36;302,94;293,19;295,96;295,96;3336061,12;11272
24/8/2022;892,69;910,94;889,57;891,57;891,57;33866286,45;37985
23/8/2022;874,36;896,4;863,95;889,06;889,06;10284646,08;11568
22/8/2022;875,74;877,09;858,89;869,71;869,71;9643344,48;11088
19/8/2022;897;900,93;877,57;890,02;890,02;39483957,26;44363
18/8/2022;918;919,5;905,87;908,39;908,39;44351233,36;48824
17/8/2022;910,19;928,9;900,13;911,55;911,55;38481083,25;42215
16/8/2022;935;944;908,67;919,9;919,9;35809867,2;38928
15/8/2022;905,36;939,38;903,79;927,37;927,37;49425111,52;53296
12/8/2022;868,25;900,49;855,11;900,02;900,02;30948087,72;34386
11/8/2022;889,54;894,71;857,5;860,35;860,35;55037449,85;63971
10/8/2022;891,2;892,53;850,3;882,53;882,53;53289808,99;60383
9/8/2022;870,88;877,06;838,13;849,96;849,96;42415553,88;49903
8/8/2022;885;915,52;867,29;870,99;870,99;22237245,69;25531
5/8/2022;908,01;912,7;856,76;863,89;863,89;34090827,18;39462
4/8/2022;933;940,82;915;925,8;925,8;57007060,8;61576
3/8/2022;915;928,4;903,46;922,21;922,21;5730612,94;6214
2/8/2022;882,01;923,5;878;901,36;901,36;43443749,28;48198
1/8/2022;903,83;935,48;885;891,76;891,76;15055584,08;16883
29/7/2022;842,1;894,89;837,41;890,73;890,73;33786279,63;37931
28/7/2022;840,2;849,9;818,5;842,64;842,64;20530923,6;24365
27/7/2022;791,43;827,77;785,49;824,51;824,51;42693127,8;51780
26/7/2022;799,54;801,93;768,79;776,39;776,39;23165924,82;29838
25/7/2022;816,65;822,03;802,23;804,47;804,47;27163565,19;33766
22/7/2022;828,66;842,43;812,14;817,04;817,04;38198254,08;46752
21/7/2022;765,32;819,75;764,6;815,33;815,33;4890349,34;5998
20/7/2022;740,35;751,95;730,52;741,99;741,99;34783007,22;46878
19/7/2022;735;741,35;711;736,02;736,02;14332517,46;19473
18/7/2022;734,81;751,45;718,98;721,32;721,32;11319674,76;15693
15/7/2022;720;730,62;710,7;720,1;720,1;1132717,3;1573
14/7/2022;704,69;715,96;688,04;714,79;714,79;40958896,58;57302
13/7/2022;676,5;726,11;675,1;710,62;710,62;44916868,96;63208
12/7/2022;710,54;719,01;685,15;699,37;699,37;8043454,37;11501
11/7/2022;756,31;759;700,88;702,42;702,42;39957161,7;56885
8/7/2022;727;763,9;723,55;751,97;751,97;46963534,38;62454
7/7/2022;701,76;736,11;696,74;734,13;734,13;12591063,63;17151
6/7/2022;692,34;703,69;681,56;695;695;39717860;57148
5/7/2022;669;699,29;648,5;699,29;699,29;3220230,45;4605
1/7/2022;681;690,69;666,36;681,89;681,89;22719211,02;33318
30/6/2022;673,53;688,22;656,63;673,16;673,16;4248312,76;6311
29/6/2022;691,5;693,52;666,82;685,33;685,33;28058780,86;40942
28/6/2022;733,45;749,75;697,04;698,07;698,07;28803764,34;41262
27/6/2022;748,1;756,21;727,7;734,96;734,96;12775074,72;17382
24/6/2022;712,41;738,2;708,26;736,65;736,65;27421059,6;37224
23/6/2022;713,72;717,95;685,91;706,92;706,92;10154905,8;14365
22/6/2022;703,51;740,5;701,48;708,37;708,37;6487252,46;9158
21/6/2022;673,81;730,53;673;710,52;710,52;2670844,68;3759
17/6/2022;640,3;648,76;640;643;643;3274156;5092
16/6/2022;668,21;675,5;626,15;638,3;638,3;39396514,3;61721
15/6/2022;662,75;706,55;654,45;698,85;698,85;12242454,3;17518
14/6/2022;654,86;678,99;635,21;662,77;662,77;10591064,6;15980
13/6/2022;669,5;679,9;644,17;647,73;647,73;32112510,21;49577
10/6/2022;705,47;718,5;683,74;697,23;697,23;11508478,38;16506
9/6/2022;748,02;766,45;718,11;718,98;718,98;44481854,64;61868
8/6/2022;720,26;749,89;717,53;725,17;725,17;18121998,3;24990
7/6/2022;702;719,87;690,28;716,35;716,35;32645502,2;45572
6/6/2022;733,06;734,6;703,05;716,49;716,49;14326217,55;19995
3/6/2022;729,68;743,39;700,25;703,02;703,02;38796158,7;55185
2/6/2022;732,47;792,63;726,2;778,6;778,6;19109958,4;24544
1/6/2022;755,16;771,98;730,92;740,29;740,29;10206378,23;13787
31/5/2022;773,84;778,8;734,23;757,64;757,64;769004,6;1015
27/5/2022;723,25;759,7;720,53;759,7;759,7;41184096,7;54211
26/5/2022;661,42;718,63;653,66;707,61;707,61;29545547,94;41754
25/5/2022;623,85;669,32;623,01;658,09;658,09;35007097,55;53195
24/5/2022;653,53;653,92;620,6;627,96;627,96;7037547,72;11207
23/5/2022;655,02;679,94;638,1;674,88;674,88;10529477,76;15602
20/5/2022;713,99;721,39;633;664,01;664,01;5852584,14;8814
19/5/2022;707;733,78;694,2;709,47;709,47;17447995,71;24593
18/5/2022;744,52;760,5;700,85;709,7;709,7;13168483,5;18555
17/5/2022;747,36;764,39;728,85;762;762;14856714;19497
16/5/2022;767,16;769,76;719,09;724,32;724,32;7930579,68;10949
13/5/2022;773,48;787,23;751,57;769,82;769,82;16988387,76;22068
12/5/2022;701;759,66;680;727,26;727,26;22027978,14;30289
11/5/2022;795;809,7;727,34;734,08;734,08;37189960,96;50662
10/5/2022;819,31;825,36;774,25;801,2;801,2;15640127,6;19521
9/5/2022;836,45;845,42;781,15;787,43;787,43;25070983,77;31839
6/5/2022;887;887,86;843,37;866,1;866,1;29803367,1;34411
5/5/2022;939,21;945,6;857,76;871,92;871,92;56416711,68;64704
4/5/2022;903,94;955,28;885,28;952,82;952,82;32679820,36;34298
3/5/2022;903,18;924,08;888,59;909,28;909,28;40394541,88;44425
2/5/2022;870,76;906,09;0;903,24;903,24;27039392,64;29936
29/4/2022;902,25;934;870;870,48;870,48;28133043,12;32319
28/4/2022;899,98;900;821,63;877,22;877,22;19704992,86;22463
27/4/2022;898,58;918;877,39;883,52;883,52;14389006,72;16286
26/4/2022;995,43;1000;876,23;876,34;876,34;45837840,04;52306
25/4/2022;978,97;1008,62;975,58;998,97;998,97;61091011,38;61154
22/4/2022;1014,91;1034,85;994;1004,81;1004,81;53111242,17;52857
21/4/2022;1074,73;1090,61;996,42;1009,81;1009,81;27666774,38;27398
20/4/2022;1030;1034;975,27;976,23;976,23;37318344,21;38227
19/4/2022;1005,06;1034,9;995,65;1028,68;1028,68;39298662,04;38203
18/4/2022;989,03;1014,86;973,41;1003,75;1003,75;41029285;40876
14/4/2022;999,29;1012;982,19;984,48;984,48;30573026,4;31055
13/4/2022;981,08;1026,25;973,25;1022,99;1022,99;38282331,78;37422
12/4/2022;997,64;1021;976,76;986,74;986,74;6142456,5;6225
11/4/2022;980,4;1008,16;974,75;975,62;975,62;53348852,84;54682
8/4/2022;1043,21;1048,4;1022,5;1025,05;1025,05;35388826,2;34524
7/4/2022;1052,39;1076,59;1021,54;1057,38;1057,38;52245145,8;49410
6/4/2022;1073,47;1079;1027,82;1045,51;1045,51;28968991,08;27708
5/4/2022;1136,3;1152,72;1087,3;1090,62;1090,62;3079910,88;2824
4/4/2022;1089,38;1149,89;1073;1145,18;1145,18;19951325,96;17422
1/4/2022;1081,15;1094,75;1066,62;1084,7;1084,7;28615470,7;26381
31/3/2022;1094,57;1103;1077,6;1078;1078;59392410;55095
30/3/2022;1091,17;1113,9;1084;1093,47;1093,47;38563406,49;35267
29/3/2022;1107,99;1114,77;1073,12;1099,68;1099,68;33174046,56;30167
28/3/2022;1065,1;1097,8;1053,69;1092,13;1092,13;51484100,33;47141
25/3/2022;1008;1021,63;997,4;1010,74;1010,74;61932082,76;61274
24/3/2022;1009,73;1024;988,85;1013,72;1013,72;12995890,4;12820
23/3/2022;979,94;1040,5;976,4;998,84;998,84;43313697,76;43364
22/3/2022;930;997,75;921,78;994,2;994,2;13993365;14075
21/3/2022;914,98;942,63;907,13;920,68;920,68;56453335,56;61317
18/3/2022;874,49;903,78;867,4;902,75;902,75;43257974,5;47918
17/3/2022;830,99;875;825,72;871,67;871,67;10439119,92;11976
16/3/2022;809;842;802,41;840,24;840,24;51474782,88;61262
15/3/2022;775,27;805,55;756,58;802;802;32120902;40051
14/3/2022;780,61;800,23;756,05;766,48;766,48;8387590,64;10943
11/3/2022;840,2;843,33;793,88;798,27;798,27;19429093,53;24339
10/3/2022;851,45;854,45;810,5;833,03;833,03;27735733,85;33295
9/3/2022;839,48;860,56;832,29;858,12;858,12;51966030,96;60558
8/3/2022;795,53;849,98;782,17;829,76;829,76;36160940,8;43580
7/3/2022;856,3;866,14;805,57;809,33;809,33;7623888,6;9420
4/3/2022;849,1;855,65;825,16;830;830;2279180;2746
3/3/2022;878,77;886,26;835;836,55;836,55;1285777,35;1537
2/3/2022;872,13;886,12;844,44;879,63;879,63;27853483,95;31665
1/3/2022;869,68;889,71;856,69;863,19;863,19;19665194,58;22782
28/2/2022;815,01;876,88;814,71;856,48;856,48;47899500,48;55926
25/2/2022;809,23;819,49;782,76;803,74;803,74;8048652,36;10014
24/2/2022;700,39;796,75;700;795,11;795,11;51690101,1;65010
23/2/2022;830,43;835;765,2;770,51;770,51;3646823,83;4733
22/2/2022;834,13;856,64;801,1;822,35;822,35;52571190,8;63928
18/2/2022;886;886,34;837,66;852,67;852,67;55685319,69;65307
17/2/2022;913,26;918,31;875,81;878,19;878,19;30604921,5;34850
16/2/2022;914,05;926,3;901,26;923,91;923,91;47356854,87;51257
15/2/2022;900;921,69;893,38;915,18;915,18;31633196,7;34565
14/2/2022;861,57;898,8;853,15;876,92;876,92;20399789,96;23263
11/2/2022;909,63;915,53;852,02;855,58;855,58;40904424,22;47809
10/2/2022;908,37;943,85;902,97;905,5;905,5;58440064,5;64539
9/2/2022;935;946,19;922,21;935;935;57690435;61701
8/2/2022;905,53;926,15;894,8;922,92;922,92;52773488,52;57181
7/2/2022;923,79;947,56;907,45;911,64;911,64;26073815,64;28601
4/2/2022;897,22;936,49;881,6;933,39;933,39;17834282,73;19107
3/2/2022;882;937;880,52;896,71;896,71;39460620,26;44006
2/2/2022;928,18;931,5;889,51;903,75;903,75;44328937,5;49050
1/2/2022;935,21;943,7;905;929,06;929,06;28226700,92;30382
31/1/2022;872,71;936,87;862,05;930,21;930,21;20849726,94;22414
28/1/2022;831,56;857,5;792,01;832,98;832,98;34939346,1;41945
27/1/2022;933,36;935,39;831,31;833,25;833,25;23806785,75;28571
26/1/2022;952,43;987,69;906;931,5;931,5;41259861;44294
25/1/2022;914,2;951,26;903,21;931,9;931,9;45581092,8;48912
24/1/2022;904,76;915,91;851,5;911,17;911,17;29901865,89;32817
21/1/2022;996,34;1004,55;940,51;954,52;954,52;5691802,76;5963
20/1/2022;1009,73;1041,66;995,84;998,14;998,14;13582689,12;13608
19/1/2022;1041,71;1054,67;995,5;1001,05;1001,05;30486977,75;30455
18/1/2022;1026,61;1070,65;1016,06;1032,91;1032,91;21861540,15;21165
14/1/2022;1019,88;1051,11;1013,51;1048;1048;64380736;61432
13/1/2022;1109,07;1115,26;1051,33;1056,1;1056,1;61995182,2;58702
12/1/2022;1078,85;1114,79;1072,6;1108,73;1108,73;10420953,27;9399
11/1/2022;1053,67;1075,84;1039,04;1058,29;1058,29;56679895,82;53558
10/1/2022;1000;1048,74;980;1048,08;1048,08;27114877,68;25871
7/1/2022;1080,37;1080,93;1010;1025,04;1025,04;12269728,8;11970
6/1/2022;1077;1086;1020,57;1065,55;1065,55;28085766,9;26358
5/1/2022;1146,65;1170,34;1081,28;1095,29;1095,29;42957273,8;39220
4/1/2022;1189,55;1208;1123,45;1150,88;1150,88;65968441,6;57320
3/1/2022;1147,75;1200;1136,55;1194,96;1194,96;8879747,76;7431
31/12/2021;1073,44;1081,69;1059,51;1060,17;1060,17;39856030,98;37594
30/12/2021;1061,33;1095,3;1055,45;1076,08;1076,08;6376850,08;5926
29/12/2021;1098,64;1103,4;1064,61;1089,16;1089,16;47700851,36;43796
28/12/2021;1109,49;1118,98;1078,61;1094,38;1094,38;12489064,56;11412
27/12/2021;1073,67;1117;1070,51;1088,75;1088,75;61114803,75;56133
23/12/2021;1006,8;1072,93;997,56;1061,42;1061,42;8303488,66;7823
22/12/2021;965,66;1015,26;957,14;1007,22;1007,22;20193753,78;20049
21/12/2021;916,87;937,29;886,13;934;934;52332954;56031
20/12/2021;910,7;921,18;893,5;900,79;900,79;33997616,18;37742
17/12/2021;914,77;960,51;909;932,39;932,39;52586796;56400
16/12/2021;994,5;994,98;925,24;933,07;933,07;49155993,74;52682
15/12/2021;953,21;978,67;928,27;973,88;973,88;11239549,08;11541
14/12/2021;945;966,21;930;961,14;961,14;22813619,04;23736
13/12/2021;1001,09;1004,69;951,5;969,75;969,75;45153499,5;46562
10/12/2021;1008,75;1020,93;982,62;1017,16;1017,16;17124905,76;16836
9/12/2021;1060,64;1062,44;1002,89;1004,83;1004,83;35904585,56;35732
8/12/2021;1052,71;1072,07;1033,42;1072;1072;62954272;58726
7/12/2021;1044,2;1057,59;1027;1046,23;1046,23;18210679,38;17406
6/12/2021;1001,51;1021,11;950,5;1007,55;1007,55;23741908,2;23564
3/12/2021;1084,79;1090,07;1003,85;1017,44;1017,44;47584651,36;46769
2/12/2021;1099,06;1112,75;1056,96;1083;1083;40635243;37521
1/12/2021;1160,7;1172,42;1090,76;1114,08;1114,08;41584150,08;37326
30/11/2021;1144,37;1167,98;1118;1137,88;1137,88;19972069,76;17552
29/11/2021;1100,99;1142,67;1100,19;1133,46;1133,46;20115514,62;17747
26/11/2021;1099,47;1108,78;1080,92;1083,26;1083,26;54020009,68;49868
24/11/2021;1080,39;1132,63;1062,06;1118,89;1118,89;27138676,95;24255
23/11/2021;1167,51;1180,55;1063;1105,66;1105,66;13733402,86;12421
22/11/2021;1162,33;1202;1132,82;1177,8;1177,8;11247990;9550
19/11/2021;1098,87;1138,58;1092,86;1128,22;1128,22;59799044,66;53003
18/11/2021;1106,55;1112;1075,13;1097,87;1097,87;50484454,08;45984
17/11/2021;1063,51;1119,47;1055,64;1092,23;1092,23;43275244,83;39621
16/11/2021;1003,31;1057,17;1002,18;1049,94;1049,94;68358443,58;65107
15/11/2021;1017,63;1031,8;978,85;1009,82;1009,82;28863685,06;28583
12/11/2021;1047,5;1054,38;1019,5;1028;1028;18404284;17903
11/11/2021;1102,77;1103,72;1055;1063,82;1063,82;23602974,34;22187
10/11/2021;1010,41;1078;987,31;1052,59;1052,59;49721193,83;47237
9/11/2021;1173,6;1174,5;1015;1016,38;1016,38;41388009,98;40721
8/11/2021;1149,79;1196,94;1133,39;1175,64;1175,64;10370320,44;8821
5/11/2021;1228;1239,75;1208,51;1221,89;1221,89;971402,55;795
4/11/2021;1234,41;1244;1217,01;1229,74;1229,74;70133301,94;57031
3/11/2021;1177,33;1212,85;1152,62;1212,56;1212,56;318903,28;263
2/11/2021;1159,36;1208,59;1146;1171,62;1171,62;21235612,5;18125
1/11/2021;1145;1209,75;1118,91;1208,98;1208,98;34325360,16;28392
29/10/2021;1081,86;1115,13;1073,65;1114,27;1114,27;42389059,34;38042
28/10/2021;1068,31;1081;1054,2;1077,21;1077,21;31524550,65;29265
27/10/2021;1039,66;1070,78;1031;1038,18;1038,18;67775504,94;65283
26/10/2021;1024,69;1094,88;1001,59;1017,65;1017,65;21580285,9;21206
25/10/2021;950,53;1045;944,18;1024,08;1024,08;22174404,24;21653
22/10/2021;895,5;910;890,96;909,5;909,5;58481759,5;64301
21/10/2021;856;900;855,5;893,54;893,54;13733709,8;15370
20/10/2021;865,35;869,24;857,48;864,98;864,98;29667949,02;34299
19/10/2021;877,53;877,95;862,52;864,17;864,17;6279923,39;7267
18/10/2021;851,79;875,26;851,47;870,21;870,21;22203408,15;25515
15/10/2021;823,74;843,21;822,35;843;843;48938679;58053
14/10/2021;815,49;820,25;813,35;818,26;818,26;19853442,38;24263
13/10/2021;810,47;815,39;805,78;811,2;811,2;13650873,6;16828
12/10/2021;800,93;812,32;796,57;805,93;805,93;4961305,08;6156
11/10/2021;787,65;801,23;785,84;791,94;791,94;8914076,64;11256
8/10/2021;796,21;796,38;780,91;785,49;785,49;50610691,68;64432
7/10/2021;785,46;789,84;783,38;787,68;787,68;35146281,6;44620
6/10/2021;776,2;786,66;773,22;783;783;42453477;54219
5/10/2021;784,8;797,31;774,4;780,6;780,6;5071558,2;6497
4/10/2021;796,5;806,88;776,16;781,45;781,45;14639684,3;18734
1/10/2021;778,4;780,73;763,66;774,52;774,52;1256271,44;1622
30/9/2021;781;786,83;776,3;785,31;785,31;23959022,79;30509
29/9/2021;779,8;793,5;770,83;781,31;781,31;1396982,28;1788
28/9/2021;787,2;795,64;766,37;779,23;779,23;47487834,66;60942
